Timestamp,MachineId,MachineCategory,AirTemperature_C,ProcessTemperature_C,RotationalSpeed_RPM,Torque_Nm,ToolWear_Min,FailureWithin24h,FailureType
2025-07-07 23:00:17,MCH-023,MediumDuty,26.97,45.69,1354,53.06,32.4,0,NoFailure
2025-07-08 13:58:11,MCH-023,MediumDuty,24.38,39.15,1307,45.88,34.1,0,NoFailure
2025-07-09 04:58:17,MCH-023,MediumDuty,24.47,42.23,1442,55.16,36.7,0,NoFailure
2025-07-09 20:24:49,MCH-023,MediumDuty,25.77,40.15,1522,41.55,38.6,0,NoFailure
2025-07-10 00:43:10,MCH-023,MediumDuty,26.19,42.65,1406,41.01,39.5,0,NoFailure
2025-07-10 08:06:54,MCH-023,MediumDuty,25.21,41.73,1754,47.13,40.7,0,NoFailure
2025-07-10 23:27:47,MCH-023,MediumDuty,25.95,40.67,1457,49.43,42.9,0,NoFailure
2025-07-11 07:37:48,MCH-023,MediumDuty,24.75,42.02,1517,37.8,44.0,0,NoFailure
2025-07-11 15:18:42,MCH-023,MediumDuty,25.96,42.61,1616,46.39,45.5,1,Overstrain
2025-07-11 21:09:48,MCH-023,MediumDuty,27.28,42.01,1717,38.88,46.3,0,NoFailure
2025-07-12 11:15:03,MCH-023,MediumDuty,21.97,33.78,1860,33.29,48.1,0,NoFailure
2025-07-12 16:41:28,MCH-023,MediumDuty,27.77,39.16,1529,37.21,49.8,0,NoFailure
2025-07-13 02:10:34,MCH-023,MediumDuty,25.41,46.03,1241,46.15,52.7,0,NoFailure
2025-07-13 12:23:12,MCH-023,MediumDuty,30.2,46.43,1369,49.24,54.6,0,NoFailure
2025-07-13 16:48:50,MCH-023,MediumDuty,26.03,39.92,1514,35.26,54.4,0,NoFailure
2025-07-14 00:25:12,MCH-023,MediumDuty,28.64,45.25,1449,37.86,55.2,0,NoFailure
2025-07-14 08:13:14,MCH-023,MediumDuty,23.81,36.01,1709,24.96,56.3,0,NoFailure
2025-07-14 14:46:41,MCH-023,MediumDuty,25.83,40.38,1649,39.33,57.4,0,NoFailure
2025-07-14 19:47:48,MCH-023,MediumDuty,27.67,44.48,1249,52.26,57.9,0,NoFailure
2025-07-15 07:35:06,MCH-023,MediumDuty,26.61,43.31,1491,43.3,60.4,0,NoFailure
2025-07-15 19:16:10,MCH-023,MediumDuty,28.22,40.4,1781,32.03,61.0,0,NoFailure
2025-07-16 08:30:35,MCH-023,MediumDuty,27.03,40.31,1558,38.51,62.6,0,NoFailure
2025-07-16 18:28:26,MCH-023,MediumDuty,27.9,47.54,1487,51.37,64.3,0,NoFailure
2025-07-16 23:29:37,MCH-023,MediumDuty,27.17,41.03,1392,39.17,64.9,0,NoFailure
2025-07-17 08:07:56,MCH-023,MediumDuty,23.98,35.23,1716,33.71,66.3,0,NoFailure
2025-07-17 12:16:28,MCH-023,MediumDuty,26.55,38.68,1569,29.25,66.8,0,NoFailure
2025-07-18 02:04:34,MCH-023,MediumDuty,25.12,42.32,1630,46.79,69.4,0,NoFailure
2025-07-18 11:48:20,MCH-023,MediumDuty,27.1,39.56,1707,27.11,70.6,0,NoFailure
2025-07-18 20:24:54,MCH-023,MediumDuty,28.08,40.3,1694,37.09,71.7,0,NoFailure
2025-07-19 12:14:45,MCH-023,MediumDuty,23.92,41.14,1556,53.22,75.0,0,NoFailure
2025-07-19 16:21:09,MCH-023,MediumDuty,27.11,41.12,1680,33.74,75.7,0,NoFailure
2025-07-20 04:05:04,MCH-023,MediumDuty,25.07,42.85,1534,44.98,78.6,0,NoFailure
2025-07-20 10:46:20,MCH-023,MediumDuty,26.59,43.87,1455,53.93,80.0,1,Overheating
2025-07-20 20:00:06,MCH-023,MediumDuty,27.79,41.41,1444,40.06,24.2,0,NoFailure
2025-07-21 03:06:57,MCH-023,MediumDuty,27.11,42.08,1629,36.79,25.0,0,NoFailure
2025-07-21 15:04:25,MCH-023,MediumDuty,28.43,42.78,1611,40.46,26.7,0,NoFailure
2025-07-21 22:16:10,MCH-023,MediumDuty,26.5,38.98,1652,33.17,28.4,0,NoFailure
2025-07-22 10:07:13,MCH-023,MediumDuty,23.9,38.3,1454,37.44,30.0,0,NoFailure
2025-07-22 17:53:31,MCH-023,MediumDuty,27.03,45.25,1401,47.81,32.1,0,NoFailure
2025-07-23 08:38:35,MCH-023,MediumDuty,27.95,43.31,1385,39.72,34.5,0,NoFailure
2025-07-23 18:55:36,MCH-023,MediumDuty,27.71,44.98,1354,44.36,36.6,0,NoFailure
2025-07-24 08:59:46,MCH-023,MediumDuty,25.44,39.63,1619,44.14,38.8,0,NoFailure
2025-07-24 13:53:29,MCH-023,MediumDuty,30.22,44.12,1600,32.8,38.1,0,NoFailure
2025-07-24 19:18:07,MCH-023,MediumDuty,28.91,47.0,1654,51.96,39.8,0,NoFailure
2025-07-25 02:11:19,MCH-023,MediumDuty,25.95,38.65,1562,41.44,41.3,0,NoFailure
2025-07-25 08:40:03,MCH-023,MediumDuty,26.7,41.73,1522,43.95,42.5,0,NoFailure
2025-07-25 22:26:48,MCH-023,MediumDuty,27.91,47.49,1264,58.66,46.3,0,NoFailure
2025-07-26 07:18:46,MCH-023,MediumDuty,26.14,42.62,1367,42.58,48.1,0,NoFailure
2025-07-26 11:44:25,MCH-023,MediumDuty,28.37,44.61,1316,35.58,48.6,0,NoFailure
2025-07-26 16:07:27,MCH-023,MediumDuty,27.93,40.54,1477,24.83,47.9,0,NoFailure
2025-07-26 22:40:19,MCH-023,MediumDuty,26.29,45.07,1387,52.54,50.5,0,NoFailure
2025-07-27 06:02:09,MCH-023,MediumDuty,25.05,37.43,1668,31.08,51.6,0,NoFailure
2025-07-27 15:08:39,MCH-023,MediumDuty,28.7,42.68,1682,36.72,52.4,0,NoFailure
2025-07-27 21:38:43,MCH-023,MediumDuty,27.87,41.67,1807,37.29,53.8,0,NoFailure
2025-07-28 10:07:35,MCH-023,MediumDuty,26.27,40.3,1562,29.06,56.0,0,NoFailure
2025-07-28 21:04:06,MCH-023,MediumDuty,27.3,43.8,1502,36.43,57.8,0,NoFailure
2025-01-02 21:06:46,MCH-024,HeavyDuty,22.25,39.9,1190,59.88,10.4,0,NoFailure
2025-01-03 05:33:35,MCH-024,HeavyDuty,21.48,38.7,1199,48.58,11.7,0,NoFailure
2025-01-03 17:36:00,MCH-024,HeavyDuty,25.56,44.61,1224,64.58,15.2,0,NoFailure
2025-01-04 01:45:42,MCH-024,HeavyDuty,23.04,35.08,1343,34.55,15.9,0,NoFailure
2025-01-04 08:22:33,MCH-024,HeavyDuty,21.27,38.36,1348,46.9,16.9,0,NoFailure
2025-01-04 16:06:06,MCH-024,HeavyDuty,22.24,38.62,1391,53.8,17.2,0,NoFailure
2025-01-05 00:23:01,MCH-024,HeavyDuty,21.82,42.6,1377,65.02,19.6,0,NoFailure
2025-01-05 15:27:52,MCH-024,HeavyDuty,23.74,40.94,1171,59.35,22.7,0,NoFailure
2025-01-05 20:57:34,MCH-024,HeavyDuty,22.73,40.87,1182,53.89,23.4,0,NoFailure
2025-01-06 02:31:21,MCH-024,HeavyDuty,21.87,38.66,1130,52.88,24.9,0,NoFailure
2025-01-06 13:40:15,MCH-024,HeavyDuty,22.67,44.34,1116,68.39,28.2,0,NoFailure
2025-01-06 18:59:33,MCH-024,HeavyDuty,24.21,42.4,1491,47.87,30.0,0,NoFailure
2025-01-06 23:03:36,MCH-024,HeavyDuty,22.68,42.38,1213,60.58,31.8,0,NoFailure
2025-01-07 06:57:32,MCH-024,HeavyDuty,22.05,39.15,1212,49.07,33.1,0,NoFailure
2025-01-07 20:08:17,MCH-024,HeavyDuty,24.96,44.14,1325,60.61,35.4,0,NoFailure
2025-01-08 11:23:57,MCH-024,HeavyDuty,21.24,39.19,1219,52.17,37.8,0,NoFailure
2025-01-09 00:01:21,MCH-024,HeavyDuty,22.26,36.67,1224,42.49,40.3,0,NoFailure
2025-01-09 09:33:36,MCH-024,HeavyDuty,23.31,40.69,1529,45.01,42.3,0,NoFailure
2025-01-09 18:20:16,MCH-024,HeavyDuty,22.23,40.38,1387,52.69,44.5,0,NoFailure
2025-01-10 00:11:52,MCH-024,HeavyDuty,21.1,35.57,1361,43.78,45.9,0,NoFailure
2025-01-10 14:49:42,MCH-024,HeavyDuty,23.37,38.69,1575,50.57,47.9,0,NoFailure
2025-01-10 21:38:57,MCH-024,HeavyDuty,22.73,38.7,1257,45.45,49.2,0,NoFailure
2025-01-11 02:39:10,MCH-024,HeavyDuty,24.38,41.71,1212,54.35,49.3,0,NoFailure
2025-01-11 06:49:45,MCH-024,HeavyDuty,21.36,39.44,1256,52.61,50.1,0,NoFailure
2025-01-11 14:00:14,MCH-024,HeavyDuty,21.79,35.63,1387,41.0,50.1,0,NoFailure
2025-01-11 19:01:12,MCH-024,HeavyDuty,23.01,43.54,1210,66.23,51.7,0,NoFailure
2025-01-12 01:23:45,MCH-024,HeavyDuty,22.36,37.45,1628,44.6,52.5,0,NoFailure
2025-01-12 11:45:02,MCH-024,HeavyDuty,20.96,37.61,1454,52.08,55.0,0,NoFailure
2025-01-12 22:00:37,MCH-024,HeavyDuty,22.83,45.4,1064,70.51,58.1,0,NoFailure
2025-01-13 08:20:42,MCH-024,HeavyDuty,21.12,35.06,1365,40.58,60.3,0,NoFailure
2025-01-13 22:58:27,MCH-024,HeavyDuty,23.19,38.99,1438,47.71,62.7,0,NoFailure
2025-01-14 09:19:54,MCH-024,HeavyDuty,21.08,37.07,1497,52.85,64.5,0,NoFailure
2025-01-14 14:09:21,MCH-024,HeavyDuty,19.95,37.26,1485,58.87,65.7,0,NoFailure
2025-01-14 20:11:26,MCH-024,HeavyDuty,23.58,39.0,1034,55.88,67.7,0,NoFailure
2025-01-15 05:32:48,MCH-024,HeavyDuty,21.1,42.73,1204,68.16,71.0,0,NoFailure
2025-01-15 10:11:17,MCH-024,HeavyDuty,20.7,41.51,1174,69.88,73.6,0,NoFailure
2025-01-15 22:19:48,MCH-024,HeavyDuty,23.8,41.59,1106,60.77,75.8,0,NoFailure
2025-01-16 06:39:20,MCH-024,HeavyDuty,21.6,37.21,1200,49.65,77.1,0,NoFailure
2025-01-16 14:01:46,MCH-024,HeavyDuty,20.24,39.87,987,59.62,78.2,0,NoFailure
2025-01-16 22:38:58,MCH-024,HeavyDuty,22.69,35.73,1316,37.31,79.5,0,NoFailure
2025-01-17 05:17:38,MCH-024,HeavyDuty,19.97,34.63,1117,44.71,79.9,0,NoFailure
2025-01-17 19:24:53,MCH-024,HeavyDuty,23.89,44.27,1252,56.56,82.9,0,NoFailure
2025-01-18 08:23:31,MCH-024,HeavyDuty,20.93,39.63,1481,60.25,85.6,1,Overstrain
2025-01-18 19:33:06,MCH-024,HeavyDuty,22.86,37.2,1280,41.59,23.3,0,NoFailure
2025-01-19 02:32:36,MCH-024,HeavyDuty,24.34,44.95,1107,66.53,25.1,0,NoFailure
2025-01-19 17:50:17,MCH-024,HeavyDuty,25.25,43.56,1082,60.17,29.0,0,NoFailure
2025-01-20 09:28:21,MCH-024,HeavyDuty,20.33,38.41,1188,56.18,31.7,0,NoFailure
2025-01-20 22:16:06,MCH-024,HeavyDuty,24.15,42.34,1228,63.17,35.3,0,NoFailure
2025-01-21 11:53:46,MCH-024,HeavyDuty,21.54,42.91,1244,73.58,39.1,0,NoFailure
2025-01-22 03:28:34,MCH-024,HeavyDuty,20.55,39.83,1219,49.09,42.8,0,NoFailure
2025-01-22 12:16:19,MCH-024,HeavyDuty,21.55,42.98,1003,65.62,44.0,0,NoFailure
2025-01-22 22:54:14,MCH-024,HeavyDuty,22.58,34.1,1396,40.12,45.6,0,NoFailure
2025-01-23 08:47:06,MCH-024,HeavyDuty,22.17,36.35,1351,36.01,46.9,0,NoFailure
2025-01-23 18:50:16,MCH-024,HeavyDuty,23.6,45.74,989,68.12,50.2,1,Overstrain
2025-01-24 10:02:25,MCH-024,HeavyDuty,20.18,40.16,1327,54.96,53.4,0,NoFailure
2025-01-24 20:00:26,MCH-024,HeavyDuty,21.54,38.06,1271,50.53,55.4,0,NoFailure
2025-01-25 00:43:06,MCH-024,HeavyDuty,21.94,38.36,1522,44.11,56.3,0,NoFailure
2025-01-25 06:29:57,MCH-024,HeavyDuty,18.69,34.26,1274,55.72,56.7,0,NoFailure
2025-01-25 21:20:52,MCH-024,HeavyDuty,23.39,42.81,1365,59.92,59.8,0,NoFailure
2025-01-26 10:12:24,MCH-024,HeavyDuty,19.82,34.25,1343,48.47,60.9,0,NoFailure
2025-01-26 19:08:56,MCH-024,HeavyDuty,21.92,42.15,1328,58.89,63.1,0,NoFailure
2025-01-27 02:42:08,MCH-024,HeavyDuty,20.44,37.93,1272,52.39,64.1,0,NoFailure
2025-01-27 11:05:35,MCH-024,HeavyDuty,20.54,41.96,1087,66.6,66.5,0,NoFailure
2025-01-27 22:59:27,MCH-024,HeavyDuty,23.31,38.47,1177,45.56,67.7,0,NoFailure
2025-01-28 09:34:23,MCH-024,HeavyDuty,19.8,38.32,1234,50.67,70.7,0,NoFailure
2025-01-28 15:56:56,MCH-024,HeavyDuty,22.47,37.75,1254,47.73,71.4,0,NoFailure
2025-01-28 23:56:13,MCH-024,HeavyDuty,21.05,39.86,1361,58.28,72.8,0,NoFailure
2025-01-29 07:47:19,MCH-024,HeavyDuty,20.28,35.84,1389,40.14,73.7,0,NoFailure
2025-01-29 22:18:57,MCH-024,HeavyDuty,21.28,39.07,1023,62.32,76.9,0,NoFailure
2025-01-30 05:22:24,MCH-024,HeavyDuty,18.13,37.35,1307,64.28,78.7,0,NoFailure
2025-01-30 09:47:16,MCH-024,HeavyDuty,20.37,36.39,1662,42.79,79.5,0,NoFailure
2025-01-30 19:11:03,MCH-024,HeavyDuty,22.75,42.69,1151,61.15,81.5,0,NoFailure
2025-01-31 05:35:51,MCH-024,HeavyDuty,20.83,36.72,1299,42.28,82.6,0,NoFailure
2025-01-31 20:01:08,MCH-024,HeavyDuty,24.31,39.46,1434,38.8,84.8,0,NoFailure
2025-02-01 10:58:59,MCH-024,HeavyDuty,20.92,42.17,1342,61.89,88.0,0,NoFailure
2025-02-01 21:02:39,MCH-024,HeavyDuty,21.04,35.55,1212,38.67,89.3,0,NoFailure
2025-02-02 03:48:50,MCH-024,HeavyDuty,18.18,38.45,1226,61.45,90.6,0,NoFailure
2025-02-02 08:23:25,MCH-024,HeavyDuty,20.62,37.22,1411,47.97,90.5,0,NoFailure
2025-02-02 20:57:03,MCH-024,HeavyDuty,19.2,38.95,1247,65.13,94.0,0,NoFailure
2025-02-03 09:19:50,MCH-024,HeavyDuty,19.01,38.83,1138,61.62,96.7,0,NoFailure
2025-02-03 22:54:48,MCH-024,HeavyDuty,21.36,37.11,1435,40.84,99.0,0,NoFailure
2025-02-04 13:21:23,MCH-024,HeavyDuty,19.75,33.99,1436,38.51,102.5,0,NoFailure
2025-02-04 20:36:34,MCH-024,HeavyDuty,22.11,39.15,1160,49.35,104.1,0,NoFailure
2025-02-05 09:04:20,MCH-024,HeavyDuty,20.05,41.02,904,64.61,107.6,0,NoFailure
2025-02-05 22:28:27,MCH-024,HeavyDuty,20.24,36.28,1347,42.17,108.5,0,NoFailure
2025-02-06 06:13:04,MCH-024,HeavyDuty,19.64,36.47,1348,54.8,109.8,0,NoFailure
2025-02-06 13:14:25,MCH-024,HeavyDuty,19.6,41.86,1190,78.39,112.8,0,NoFailure
2025-02-06 20:16:42,MCH-024,HeavyDuty,19.46,40.74,1028,62.68,114.8,0,NoFailure
2025-02-07 08:39:17,MCH-024,HeavyDuty,20.44,34.97,1283,40.89,116.5,0,NoFailure
2025-02-07 16:05:30,MCH-024,HeavyDuty,22.99,43.77,1202,67.72,118.8,0,NoFailure
2025-02-07 21:50:27,MCH-024,HeavyDuty,19.85,38.77,1192,60.38,120.3,0,NoFailure
2025-02-08 09:43:22,MCH-024,HeavyDuty,19.3,36.78,1330,54.87,123.0,0,NoFailure
2025-02-08 14:11:17,MCH-024,HeavyDuty,20.7,41.43,1041,69.53,124.2,0,NoFailure
2025-02-09 03:33:32,MCH-024,HeavyDuty,19.08,37.61,1105,58.57,126.7,0,NoFailure
2025-02-09 11:06:47,MCH-024,HeavyDuty,21.22,35.46,1178,50.11,127.9,0,NoFailure
2025-02-09 22:57:30,MCH-024,HeavyDuty,20.19,37.61,1416,57.17,129.9,0,NoFailure
2025-02-10 11:59:43,MCH-024,HeavyDuty,20.81,38.83,1410,55.79,132.4,0,NoFailure
2025-02-10 23:03:43,MCH-024,HeavyDuty,20.72,39.88,980,54.36,134.6,0,NoFailure
2025-02-11 09:01:39,MCH-024,HeavyDuty,17.93,31.81,1451,38.53,136.1,0,NoFailure
2025-02-11 15:33:31,MCH-024,HeavyDuty,22.79,37.29,1351,47.86,137.6,0,NoFailure
2025-02-11 21:47:58,MCH-024,HeavyDuty,21.22,40.71,1113,63.35,139.2,0,NoFailure
2025-02-12 12:41:53,MCH-024,HeavyDuty,18.78,33.9,1254,52.25,142.1,0,NoFailure
2025-02-13 00:41:10,MCH-024,HeavyDuty,19.8,35.4,1192,48.67,144.2,1,ToolWear
2025-02-13 13:44:14,MCH-024,HeavyDuty,19.53,35.09,1175,48.59,9.7,0,NoFailure
2025-02-13 21:53:19,MCH-024,HeavyDuty,23.12,40.06,1264,50.9,10.8,0,NoFailure
2025-02-14 03:47:10,MCH-024,HeavyDuty,20.79,39.6,1125,60.56,13.1,0,NoFailure
2025-02-14 15:07:15,MCH-024,HeavyDuty,19.92,37.75,1233,54.56,15.8,0,NoFailure
2025-02-14 19:43:48,MCH-024,HeavyDuty,21.59,37.9,1405,51.69,16.2,0,NoFailure
2025-02-15 07:58:09,MCH-024,HeavyDuty,19.67,38.58,1454,63.86,19.1,0,NoFailure
2025-02-15 23:57:12,MCH-024,HeavyDuty,19.15,34.84,1374,47.57,21.5,0,NoFailure
2025-02-16 04:19:12,MCH-024,HeavyDuty,19.16,39.58,1054,62.97,22.8,0,NoFailure
2025-02-16 11:48:22,MCH-024,HeavyDuty,17.86,30.71,1693,41.45,23.6,0,NoFailure
2025-02-16 23:36:55,MCH-024,HeavyDuty,19.18,36.18,1129,53.53,26.3,0,NoFailure
2025-02-17 08:25:56,MCH-024,HeavyDuty,20.07,39.73,1204,62.27,28.9,0,NoFailure
2025-02-17 13:52:08,MCH-024,HeavyDuty,19.4,36.58,1190,51.94,30.4,0,NoFailure
2025-02-17 22:39:23,MCH-024,HeavyDuty,20.0,34.42,1151,46.68,32.3,0,NoFailure
2025-02-18 09:09:47,MCH-024,HeavyDuty,18.16,35.65,1105,61.58,34.4,0,NoFailure
2025-02-18 13:13:33,MCH-024,HeavyDuty,21.36,42.43,1194,70.85,36.4,0,NoFailure
2025-02-19 00:00:34,MCH-024,HeavyDuty,19.74,39.32,1141,60.98,39.6,0,NoFailure
2025-02-19 06:57:53,MCH-024,HeavyDuty,17.47,35.27,1333,46.22,40.6,0,NoFailure
2025-02-19 19:05:04,MCH-024,HeavyDuty,20.93,38.98,1228,54.36,42.5,0,NoFailure
2025-02-20 07:39:13,MCH-024,HeavyDuty,18.81,32.97,1291,42.42,45.1,0,NoFailure
2025-02-20 18:27:54,MCH-024,HeavyDuty,21.19,36.66,1502,44.2,46.6,0,NoFailure
2025-02-21 06:03:08,MCH-024,HeavyDuty,17.9,35.62,1268,51.31,48.2,0,NoFailure
2025-02-21 18:20:37,MCH-024,HeavyDuty,19.77,34.51,1094,53.62,50.5,0,NoFailure
2025-02-22 01:40:00,MCH-024,HeavyDuty,22.51,40.37,1332,44.64,52.0,0,NoFailure
2025-02-22 12:55:58,MCH-024,HeavyDuty,19.14,39.37,1165,55.81,54.1,0,NoFailure
2025-02-23 01:24:56,MCH-024,HeavyDuty,21.28,40.46,1158,54.56,57.5,0,NoFailure
2025-02-23 13:08:02,MCH-024,HeavyDuty,18.61,33.88,1320,49.24,60.3,0,NoFailure
2025-02-23 18:01:59,MCH-024,HeavyDuty,21.17,38.28,1137,52.41,61.1,0,NoFailure
2025-02-24 00:50:37,MCH-024,HeavyDuty,19.44,40.13,1098,62.41,63.1,0,NoFailure
2025-02-24 11:40:50,MCH-024,HeavyDuty,18.53,36.64,1161,52.58,65.2,0,NoFailure
2025-02-25 02:35:44,MCH-024,HeavyDuty,17.2,33.05,1403,47.78,67.5,0,NoFailure
2025-02-25 12:52:06,MCH-024,HeavyDuty,19.05,37.69,1606,56.88,70.0,0,NoFailure
2025-02-26 02:51:57,MCH-024,HeavyDuty,18.98,41.4,1272,69.31,74.4,0,NoFailure
2025-02-26 15:32:14,MCH-024,HeavyDuty,20.58,37.12,1327,58.32,76.9,0,NoFailure
2025-02-27 00:17:27,MCH-024,HeavyDuty,21.6,41.23,1186,55.32,78.8,0,NoFailure
2025-02-27 07:32:10,MCH-024,HeavyDuty,17.17,33.12,1403,46.79,79.9,0,NoFailure
2025-02-27 21:28:28,MCH-024,HeavyDuty,21.27,37.57,1321,50.63,82.2,0,NoFailure
2025-02-28 09:30:31,MCH-024,HeavyDuty,17.91,35.36,1338,55.31,84.6,0,NoFailure
2025-02-28 18:43:27,MCH-024,HeavyDuty,21.54,40.82,1428,60.13,86.7,0,NoFailure
2025-03-01 08:50:23,MCH-024,HeavyDuty,21.31,40.01,1133,60.43,90.0,1,Overstrain
2025-03-01 20:47:01,MCH-024,HeavyDuty,23.88,40.77,1416,51.82,7.1,0,NoFailure
2025-03-02 07:18:51,MCH-024,HeavyDuty,18.97,32.59,1310,41.97,8.3,0,NoFailure
2025-03-02 17:23:13,MCH-024,HeavyDuty,22.18,36.61,1400,50.47,9.4,0,NoFailure
2025-03-03 03:20:37,MCH-024,HeavyDuty,18.64,34.68,1286,55.44,10.9,0,NoFailure
2025-03-03 15:24:23,MCH-024,HeavyDuty,20.57,39.87,1237,63.99,14.8,0,NoFailure
2025-03-04 04:37:02,MCH-024,HeavyDuty,18.18,34.57,1192,52.45,16.8,0,NoFailure
2025-03-04 11:26:10,MCH-024,HeavyDuty,18.81,36.03,1357,50.17,18.5,0,NoFailure
2025-03-04 23:21:08,MCH-024,HeavyDuty,20.06,38.2,1140,59.81,21.6,0,NoFailure
2025-03-05 14:42:20,MCH-024,HeavyDuty,19.17,37.97,1282,55.09,24.3,0,NoFailure
2025-03-06 06:35:54,MCH-024,HeavyDuty,19.29,33.39,1293,41.73,27.2,0,NoFailure
2025-03-06 17:50:23,MCH-024,HeavyDuty,19.64,39.96,1039,59.02,29.6,0,NoFailure
2025-03-06 22:08:37,MCH-024,HeavyDuty,19.25,37.94,1247,54.81,31.0,0,NoFailure
2025-03-07 08:39:30,MCH-024,HeavyDuty,18.52,35.09,1342,45.91,31.9,0,NoFailure
2025-03-07 21:54:46,MCH-024,HeavyDuty,20.04,35.53,1292,49.9,34.3,0,NoFailure
2025-03-08 02:09:11,MCH-024,HeavyDuty,18.58,38.08,997,60.06,35.3,0,NoFailure
2025-03-08 13:53:26,MCH-024,HeavyDuty,17.92,33.68,1477,41.79,37.5,0,NoFailure
2025-03-08 19:43:42,MCH-024,HeavyDuty,21.76,38.81,1157,56.51,38.6,0,NoFailure
2025-03-09 10:59:20,MCH-024,HeavyDuty,18.08,34.27,1541,43.47,41.4,0,NoFailure
2025-03-10 02:37:39,MCH-024,HeavyDuty,21.28,39.2,1186,57.0,43.6,0,NoFailure
2025-03-10 15:17:45,MCH-024,HeavyDuty,21.76,39.96,1333,54.27,46.2,0,NoFailure
2025-03-11 04:55:24,MCH-024,HeavyDuty,18.18,35.5,1472,46.86,49.2,0,NoFailure
2025-03-11 10:17:16,MCH-024,HeavyDuty,20.5,41.35,1091,64.37,51.0,0,NoFailure
2025-03-12 01:43:34,MCH-024,HeavyDuty,19.77,36.71,1395,52.2,53.6,0,NoFailure
2025-03-12 06:57:12,MCH-024,HeavyDuty,17.47,34.52,1154,55.68,55.1,0,NoFailure
2025-03-12 19:44:36,MCH-024,HeavyDuty,18.36,35.0,1358,49.38,57.1,0,NoFailure
2025-03-13 07:48:59,MCH-024,HeavyDuty,18.28,34.28,1285,48.2,59.3,0,NoFailure
2025-03-13 15:32:33,MCH-024,HeavyDuty,19.86,35.12,1349,55.53,60.1,0,NoFailure
2025-03-14 02:19:33,MCH-024,HeavyDuty,18.96,39.75,1042,68.8,62.8,0,NoFailure
2025-03-14 10:08:33,MCH-024,HeavyDuty,18.6,37.16,1434,59.03,64.1,0,NoFailure
2025-03-15 00:13:43,MCH-024,HeavyDuty,17.72,38.92,1192,63.93,67.2,0,NoFailure
2025-03-15 04:32:23,MCH-024,HeavyDuty,19.8,34.34,1216,47.68,67.4,0,NoFailure
2025-03-15 10:16:31,MCH-024,HeavyDuty,19.98,38.4,1264,53.39,69.2,0,NoFailure
2025-03-15 15:58:00,MCH-024,HeavyDuty,18.37,35.08,1334,45.39,70.8,0,NoFailure
2025-03-15 21:29:59,MCH-024,HeavyDuty,19.46,33.35,1524,42.57,71.9,0,NoFailure
2025-03-16 01:49:38,MCH-024,HeavyDuty,19.82,36.95,1192,58.25,72.9,0,NoFailure
2025-03-16 17:28:43,MCH-024,HeavyDuty,20.21,38.43,1280,55.86,76.5,0,NoFailure
2025-03-16 23:53:29,MCH-024,HeavyDuty,18.3,37.96,1133,59.47,77.9,0,NoFailure
2025-03-17 15:03:41,MCH-024,HeavyDuty,19.38,38.2,1427,58.08,81.2,0,NoFailure
2025-03-18 01:34:00,MCH-024,HeavyDuty,19.08,41.62,1277,70.41,83.6,0,NoFailure
2025-03-18 05:44:42,MCH-024,HeavyDuty,18.34,35.22,1332,57.75,84.8,0,NoFailure
2025-03-18 13:34:38,MCH-024,HeavyDuty,20.06,42.3,1159,67.24,87.2,0,NoFailure
2025-03-19 03:59:12,MCH-024,HeavyDuty,20.48,38.96,1342,63.1,92.4,0,NoFailure
2025-03-19 17:51:13,MCH-024,HeavyDuty,18.89,35.52,1179,52.61,94.6,0,NoFailure
2025-03-20 00:25:34,MCH-024,HeavyDuty,18.41,33.56,1523,50.03,96.4,0,NoFailure
2025-03-20 08:25:02,MCH-024,HeavyDuty,16.66,33.89,1220,53.52,98.0,0,NoFailure
2025-03-20 13:52:45,MCH-024,HeavyDuty,19.36,38.01,1002,62.5,99.5,0,NoFailure
2025-03-20 18:49:25,MCH-024,HeavyDuty,20.82,42.12,1327,56.8,100.8,0,NoFailure
2025-03-21 00:52:29,MCH-024,HeavyDuty,18.3,33.76,1427,56.03,101.2,0,NoFailure
2025-03-21 15:35:06,MCH-024,HeavyDuty,20.49,38.06,1073,53.58,104.0,0,NoFailure
2025-03-21 19:45:49,MCH-024,HeavyDuty,21.01,42.89,1147,66.51,105.8,0,NoFailure
2025-03-22 02:42:55,MCH-024,HeavyDuty,20.16,36.38,1389,56.04,106.8,0,NoFailure
2025-03-22 11:44:37,MCH-024,HeavyDuty,19.93,37.95,1204,53.76,108.8,0,NoFailure
2025-03-22 22:00:27,MCH-024,HeavyDuty,18.27,39.35,1222,66.57,111.8,0,NoFailure
2025-03-23 05:27:03,MCH-024,HeavyDuty,17.13,30.63,1140,49.25,112.5,0,NoFailure
2025-03-23 20:57:11,MCH-024,HeavyDuty,18.66,31.04,1462,38.61,113.7,0,NoFailure
2025-03-24 10:25:40,MCH-024,HeavyDuty,17.41,34.66,1247,55.96,116.2,0,NoFailure
2025-03-24 16:44:43,MCH-024,HeavyDuty,19.58,38.92,1520,62.06,117.2,0,NoFailure
2025-03-24 22:53:08,MCH-024,HeavyDuty,18.36,37.21,1280,59.8,119.7,0,NoFailure
2025-03-25 11:35:45,MCH-024,HeavyDuty,16.53,33.15,1256,55.59,122.1,0,NoFailure
2025-03-25 18:01:21,MCH-024,HeavyDuty,20.18,32.28,1396,44.61,123.1,0,NoFailure
